season,episode,speaker,Symptom,Test,Drug,Procedure,Intent,diagnosis_stage,Sarcasm,Emotion,Organ,correct_prediction,model_prediction,text,medical_entities,text_clean,intent_norm,emotion_norm,organ_norm,diagnosis_stage_norm,sarcasm_label,has_symptom,has_test,has_drug,has_procedure,entity_count,entity_types
8,3,House,Çarpıntı,,,,Küçümseme / Kıyaslama,Ayırıcı Tanı,1,İğneleyici,kalp,Plummer hastalığı,,"Çarpıntı tıbbi bir durum, kanayan kalp ise aptalca bir durum.","[{""text"": ""Çarpıntı"", ""type"": ""Symptom""}, {""text"": ""kalp"", ""type"": ""Organ""}]","çarpıntı tıbbi bir durum, kanayan kalp ise aptalca bir durum.",küçümseme / kıyaslama,iğneleyici,kalp,ayırıcı_tanı,sarcastic,True,False,False,False,2,Organ:1|Symptom:1
8,3,Adams,,,ilaç,,Alternatif açıklama,Ayırıcı Tanı,0,Mantıklı,,Plummer hastalığı,,Semptomlarına neden olabilecek bütün bir ilaç listesi var.,"[{""text"": ""Semptomlarına"", ""type"": ""Symptom""}, {""text"": ""ilaç"", ""type"": ""Drug""}]",semptomlarına neden olabilecek bütün bir ilaç listesi var.,alternatif açıklama,mantıklı,unknown,ayırıcı_tanı,not_sarcastic,False,False,True,False,2,Drug:1|Symptom:1
8,3,Park,,,,,Hipotez önerme,Ayırıcı Tanı,0,Soru soran,,Plummer hastalığı,,Magnezyum eksikliği mi?,"[{""text"": ""Magnezyum eksikliği"", ""type"": ""Disease""}]",magnezyum eksikliği mi?,hipotez önerme,soru soran,unknown,ayırıcı_tanı,not_sarcastic,False,False,False,False,1,Disease:1
8,3,Thirteen,"anksiyete, uyku problemi",,,,Hipotez çürütme,Ayırıcı Tanı,0,Kararlı,,Plummer hastalığı,,"Hayır, anksiyete veya uyku problemi yaşamadı.","[{""text"": ""anksiyete"", ""type"": ""Symptom""}, {""text"": ""uyku problemi"", ""type"": ""Symptom""}]","hayır, anksiyete veya uyku problemi yaşamadı.",hipotez çürütme,kararlı,unknown,ayırıcı_tanı,not_sarcastic,True,False,False,False,2,Symptom:2
8,3,Woman,alerji,,,,Soru sorma,Poliklinik / Şikayet,0,Meraklı,,Plummer hastalığı,,Klora alerjisi mi var?,"[{""text"": ""alerji"", ""type"": ""Disease""}]",klora alerjisi mi var?,soru sorma,meraklı,unknown,poliklinik / şikayet,not_sarcastic,True,False,False,False,1,Disease:1
8,3,House,alerji,,,,Teşhis koyma,Poliklinik / Sonuç,0,Kendinden emin,,Plummer hastalığı,,Hayır... Yaz leylağına alerjisi var.,"[{""text"": ""alerji"", ""type"": ""Disease""}]",hayır... yaz leylağına alerjisi var.,teşhis koyma,kendinden emin,unknown,poliklinik / sonuç,not_sarcastic,True,False,False,False,1,Disease:1
8,3,Park,,,,,Yeni hipotez önerme,Ayırıcı Tanı,0,Düşünceli,,Plummer hastalığı,,"Belki de onu bir örümcek ısırmıştır, semptomların ortaya çıkması üç günü bulabilir.","[{""text"": ""semptomların"", ""type"": ""Symptom""}]","belki de onu bir örümcek ısırmıştır, semptomların ortaya çıkması üç günü bulabilir.",yeni hipotez önerme,düşünceli,unknown,ayırıcı_tanı,not_sarcastic,False,False,False,False,1,Symptom:1
8,3,Adams,,,,,Hipotez çürütme,Ayırıcı Tanı,0,Mantıklı,,Plummer hastalığı,,Bölgesel ağrısı olurdu.,"[{""text"": ""ağrısı"", ""type"": ""Symptom""}]",bölgesel ağrısı olurdu.,hipotez çürütme,mantıklı,unknown,ayırıcı_tanı,not_sarcastic,False,False,False,False,1,Symptom:1
8,3,Park,,,,,Hipotez önerme,Ayırıcı Tanı,0,Soru soran,,Plummer hastalığı,,LCDD?,"[{""text"": ""LCDD"", ""type"": ""Disease""}]",lcdd?,hipotez önerme,soru soran,unknown,ayırıcı_tanı,not_sarcastic,False,False,False,False,1,Disease:1
8,3,Adams,,,,,Hastalık bilgisi verme,Ayırıcı Tanı,0,ciddi,böbrek,Plummer hastalığı,,Neredeyse her zaman böbrekleri vurur.,"[{""text"": ""böbrekleri"", ""type"": ""Organ""}]",neredeyse her zaman böbrekleri vurur.,hastalık bilgisi verme,ciddi,böbrek,ayırıcı_tanı,not_sarcastic,False,False,False,False,1,Organ:1
8,3,Thirteen,,,,,Hastalık bildirme,Yok,0,Çaresiz,,Plummer hastalığı,,Polikistik böbrek hastalığım var.,"[{""text"": ""Polikistik böbrek hastalığım"", ""type"": ""Disease""}]",polikistik böbrek hastalığım var.,hastalık bildirme,çaresiz,unknown,unknown,not_sarcastic,False,False,False,False,1,Disease:1
8,3,Thirteen,,,,,Uyarı,Yok,0,Endişeli,böbrek,Plummer hastalığı,,İki böbreğini de verirsen ölürsün.,"[{""text"": ""böbreğini"", ""type"": ""Organ""}]",iki böbreğini de verirsen ölürsün.,uyarı,endişe,böbrek,unknown,not_sarcastic,False,False,False,False,1,Organ:1
8,3,Benjamin,,,,diyaliz,İkna etme,Yok,0,ciddi,,Plummer hastalığı,,Yıllarca diyalizle yaşayabilirim.,"[{""text"": ""diyalizle"", ""type"": ""Procedure""}]",yıllarca diyalizle yaşayabilirim.,ikna etme,ciddi,unknown,unknown,not_sarcastic,False,False,False,True,1,Procedure:1
8,3,Benjamin,,,,,İkna etme,Yok,0,Kendinden emin,"Kalp, akciğerler",Plummer hastalığı,,"Kalp, akciğerler... Dört beş hayat daha kurtarabilirim.","[{""text"": ""Kalp"", ""type"": ""Organ""}, {""text"": ""akciğerler"", ""type"": ""Organ""}]","kalp, akciğerler... dört beş hayat daha kurtarabilirim.",ikna etme,kendinden emin,"kalp, akciğerler",unknown,not_sarcastic,False,False,False,False,2,Organ:2
8,3,House,,,,,Alternatif tanı önerme,Ayırıcı Tanı,0,Odaklanmış,,Plummer hastalığı,,Veya perikardit.,"[{""text"": ""perikardit"", ""type"": ""Disease""}]",veya perikardit.,alternatif tanı önerme,odaklanmış,unknown,ayırıcı_tanı,not_sarcastic,False,False,False,False,1,Disease:1
8,3,Adams,,,,,Hipotez destekleme,Ayırıcı Tanı,0,Analitik,,Plummer hastalığı,,"Ve eğer bu akut intermitan porfiri ise, semptomlarının neden tekrarladığını açıklar.","[{""text"": ""akut intermitan porfiri"", ""type"": ""Disease""}, {""text"": ""semptomlarının"", ""type"": ""Symptom""}]","ve eğer bu akut intermitan porfiri ise, semptomlarının neden tekrarladığını açıklar.",hipotez destekleme,analitik,unknown,ayırıcı_tanı,not_sarcastic,False,False,False,False,2,Disease:1|Symptom:1
8,4,Park,,,,,Hipotez önerme,Ayırıcı Tanı,0,Meraklı,,Hiperviskozite sendromu,,JBE virüsü olabilir mi?,"[{""text"": ""JBE virüsü"", ""type"": ""Disease""}]",jbe virüsü olabilir mi?,hipotez önerme,meraklı,unknown,ayırıcı_tanı,not_sarcastic,False,False,False,False,1,Disease:1
8,4,Park,,,,,Tanı koyma,Ayırıcı Tanı,0,Kendinden emin,,Hiperviskozite sendromu,,Santral seröz retinopati.,"[{""text"": ""Santral seröz retinopati"", ""type"": ""Disease""}]",santral seröz retinopati.,tanı koyma,kendinden emin,unknown,ayırıcı_tanı,not_sarcastic,False,False,False,False,1,Disease:1
8,4,House,,Göz dibi muayenesi,,,Test sonucu bildirme,Test / Tetkik,0,Nötr,,Hiperviskozite sendromu,,Göz dibi muayenesi normaldi.,"[{""text"": ""Göz dibi muayenesi"", ""type"": ""Test""}]",göz dibi muayenesi normaldi.,test sonucu bildirme,nötr,unknown,test / tetkik,not_sarcastic,False,True,False,False,1,Test:1
8,4,Adams,,,,,Hipotez önerme,Ayırıcı Tanı,0,Analitik,,Hiperviskozite sendromu,,Atropin zehirlenmesi.,"[{""text"": ""Atropin zehirlenmesi"", ""type"": ""Disease""}]",atropin zehirlenmesi.,hipotez önerme,analitik,unknown,ayırıcı_tanı,not_sarcastic,False,False,False,False,1,Disease:1
8,4,House,,,,,Semptom değerlendirmesi,Ayırıcı Tanı,0,Kayıtsız,Göz bebekleri,Hiperviskozite sendromu,,Göz bebekleri normal.,"[{""text"": ""Göz bebekleri"", ""type"": ""Organ""}]",göz bebekleri normal.,semptom değerlendirmesi,kayıtsız,göz bebekleri,ayırıcı_tanı,not_sarcastic,False,False,False,False,1,Organ:1
8,4,Park,,,,,Hipotez önerme,Ayırıcı Tanı,0,Soru soran,,Hiperviskozite sendromu,,Tirotoksikoz?,"[{""text"": ""Tirotoksikoz"", ""type"": ""Disease""}]",tirotoksikoz?,hipotez önerme,soru soran,unknown,ayırıcı_tanı,not_sarcastic,False,False,False,False,1,Disease:1
8,4,House,,,P.T.U.,,Tedavi planı,Tedavi,0,Kararlı,,Hiperviskozite sendromu,,Gidip ona P.T.U. ve biraz şefkat vereceğim.,"[{""text"": ""P.T.U."", ""type"": ""Drug""}]",gidip ona p.t.u. ve biraz şefkat vereceğim.,tedavi planı,kararlı,unknown,tedavi,not_sarcastic,False,False,True,False,1,Drug:1
8,4,Barton,,,,,Semptom bildirme,Şikayet,0,Şaşkın,,Hiperviskozite sendromu,,"Şekerlemeden uyandım ve, uh, her şey çok küçükten devasa bir hale geldi.",[],"şekerlemeden uyandım ve, uh, her şey çok küçükten devasa bir hale geldi.",semptom bildirme,şaşkın,unknown,şikayet,not_sarcastic,False,False,False,False,0,
8,4,House,,,,,Semptom açıklama,Teşhis,0,Bilgilendirici,Oksipital lobunuz,Hiperviskozite sendromu,,"Oksipital lobunuz sorun yaratıyor, size migren veriyor.","[{""text"": ""Oksipital lobunuz"", ""type"": ""Organ""}, {""text"": ""migren"", ""type"": ""Disease""}]","oksipital lobunuz sorun yaratıyor, size migren veriyor.",semptom açıklama,bilgilendirici,oksipital lobunuz,tanı,not_sarcastic,False,False,False,False,2,Disease:1|Organ:1
8,4,Barton,baş ağrım,,,,Semptom inkarı,Şikayet,0,Savunmacı,,Hiperviskozite sendromu,,Benim baş ağrım yok.,"[{""text"": ""baş ağrım"", ""type"": ""Symptom""}]",benim baş ağrım yok.,semptom inkarı,savunmacı,unknown,şikayet,not_sarcastic,True,False,False,False,1,Symptom:1
8,4,House,,,,,Tanı koyma,Kesin Tanı,0,Otoriter,,Hiperviskozite sendromu,,"Tüm migrenler bu şekilde kendini göstermez, buna Alice Harikalar Diyarında sendromu denir.","[{""text"": ""migrenler"", ""type"": ""Disease""}, {""text"": ""Alice Harikalar Diyarında sendromu"", ""type"": ""Disease""}]","tüm migrenler bu şekilde kendini göstermez, buna alice harikalar diyarında sendromu denir.",tanı koyma,otoriter,unknown,kesin tanı,not_sarcastic,False,False,False,False,2,Disease:2
8,4,House,,,,,Tedavi açıklama,Tedavi,0,Nötr,,Hiperviskozite sendromu,,"İyi haber şu ki, ilaçla tedavi edilebilir.","[{""text"": ""ilaçla"", ""type"": ""Drug""}]","iyi haber şu ki, ilaçla tedavi edilebilir.",tedavi açıklama,nötr,unknown,tedavi,not_sarcastic,False,False,False,False,1,Drug:1
8,4,Adams,kanama,Anjiyografi,,,Test sonucu bildirme,Test / Tetkik,0,Bilgilendirici,sol alt lobunda,Hiperviskozite sendromu,,Anjiyografi sol alt lobunda kanamalı bir bölge gösterdi.,"[{""text"": ""Anjiyografi"", ""type"": ""Test""}, {""text"": ""sol alt lobunda"", ""type"": ""Organ""}, {""text"": ""kanamalı"", ""type"": ""Symptom""}]",anjiyografi sol alt lobunda kanamalı bir bölge gösterdi.,test sonucu bildirme,bilgilendirici,sol alt lobunda,test / tetkik,not_sarcastic,True,True,False,False,3,Organ:1|Symptom:1|Test:1
8,4,Park,,,,,Hipotez önerme,Ayırıcı Tanı,0,Emin olmayan,,Hiperviskozite sendromu,,Bence hiperviskozite sendromu olabilir.,"[{""text"": ""hiperviskozite sendromu"", ""type"": ""Disease""}]",bence hiperviskozite sendromu olabilir.,hipotez önerme,emin olmayan,unknown,ayırıcı_tanı,not_sarcastic,False,False,False,False,1,Disease:1
8,4,Adams,,"Kan sayımı, protein sayımı",,,Test sonucu bildirme,Test / Tetkik,0,Karşıt,,Hiperviskozite sendromu,,Kan sayımı ve protein sayımı normal.,"[{""text"": ""Kan sayımı"", ""type"": ""Test""}, {""text"": ""protein sayımı"", ""type"": ""Test""}]",kan sayımı ve protein sayımı normal.,test sonucu bildirme,karşıt,unknown,test / tetkik,not_sarcastic,False,True,False,False,2,Test:2
8,4,House,,,,,Hipotez tekrarlama,Ayırıcı Tanı,1,Alaycı,,Hiperviskozite sendromu,,Bence hiperviskozite sendromu olabilir.,"[{""text"": ""hiperviskozite sendromu"", ""type"": ""Disease""}]",bence hiperviskozite sendromu olabilir.,hipotez tekrarlama,alaycı,unknown,ayırıcı_tanı,sarcastic,False,False,False,False,1,Disease:1
8,4,Park,pıhtılaşma,,,,Yeni hipotez önerme,Ayırıcı Tanı,0,Analitik,,Hiperviskozite sendromu,,"Ya başka bir pıhtılaşma problemiyse, Faktör 5 Leiden eksikliği.","[{""text"": ""pıhtılaşma"", ""type"": ""Symptom""}, {""text"": ""Faktör 5 Leiden eksikliği"", ""type"": ""Disease""}]","ya başka bir pıhtılaşma problemiyse, faktör 5 leiden eksikliği.",yeni hipotez önerme,analitik,unknown,ayırıcı_tanı,not_sarcastic,True,False,False,False,2,Disease:1|Symptom:1
8,4,Adams,,,,,Hipotez önerme,Ayırıcı Tanı,0,İnatçı,,Hiperviskozite sendromu,,Miyelodisplastik sendrom.,"[{""text"": ""Miyelodisplastik sendrom"", ""type"": ""Disease""}]",miyelodisplastik sendrom.,hipotez önerme,inatçı,unknown,ayırıcı_tanı,not_sarcastic,False,False,False,False,1,Disease:1
8,4,House,,,aktif protein C,,Tedavi talimatı,Tedavi,0,Otoriter,,Hiperviskozite sendromu,,Hastayı aktif protein C ile tedavi edin.,"[{""text"": ""aktif protein C"", ""type"": ""Drug""}]",hastayı aktif protein c ile tedavi edin.,tedavi talimatı,otoriter,unknown,tedavi,not_sarcastic,False,False,True,False,1,Drug:1
8,4,Adams,kanama,,,,Risk uyarısı,Ayırıcı Tanı,0,Karşıt,,Hiperviskozite sendromu,,"Eğer miyelodisplastik sendromu varsa, kanar.","[{""text"": ""miyelodisplastik sendromu"", ""type"": ""Disease""}, {""text"": ""kanar"", ""type"": ""Symptom""}]","eğer miyelodisplastik sendromu varsa, kanar.",risk uyarısı,karşıt,unknown,ayırıcı_tanı,not_sarcastic,True,False,False,False,2,Disease:1|Symptom:1
8,4,Park,pıhtı,,,,Risk uyarısı,Ayırıcı Tanı,0,Karşıt,,Hiperviskozite sendromu,,"Ve eğer Faktör 5 Leiden eksikliği varsa, başka bir pıhtı atar.","[{""text"": ""Faktör 5 Leiden eksikliği"", ""type"": ""Disease""}, {""text"": ""pıhtı"", ""type"": ""Symptom""}]","ve eğer faktör 5 leiden eksikliği varsa, başka bir pıhtı atar.",risk uyarısı,karşıt,unknown,ayırıcı_tanı,not_sarcastic,True,False,False,False,2,Disease:1|Symptom:1
8,4,Adams,,,,,Alternatif tanı önerme,Ayırıcı Tanı,0,Analitik,,Hiperviskozite sendromu,,Ya annesinin hastalığı yanlış teşhis edildiyse?,[],ya annesinin hastalığı yanlış teşhis edildiyse?,alternatif tanı önerme,analitik,unknown,ayırıcı_tanı,not_sarcastic,False,False,False,False,0,
8,4,Adams,,,,,Hipotez önerme,Ayırıcı Tanı,0,İnatçı,,Hiperviskozite sendromu,,"Lenfoması bir virüs, hastamızın karısıyla cinsel ilişkiye girerek kaptığı HTLV-1 virüsü kaynaklı olabilirdi.","[{""text"": ""Lenfoması"", ""type"": ""Disease""}, {""text"": ""HTLV-1 virüsü"", ""type"": ""Disease""}]","lenfoması bir virüs, hastamızın karısıyla cinsel ilişkiye girerek kaptığı htlv-1 virüsü kaynaklı olabilirdi.",hipotez önerme,inatçı,unknown,ayırıcı_tanı,not_sarcastic,False,False,False,False,2,Disease:2
8,4,House,kanser,,,,Teşhis onaylama,Tedavi,0,Alaycı,,Hiperviskozite sendromu,,"Diğer bir deyişle, sadakat ona kanser verdi, bunu sevdim, onu radyasyona başlat.","[{""text"": ""kanser"", ""type"": ""Disease""}, {""text"": ""radyasyona"", ""type"": ""Procedure""}]","diğer bir deyişle, sadakat ona kanser verdi, bunu sevdim, onu radyasyona başlat.",teşhis onaylama,alaycı,unknown,tedavi,not_sarcastic,True,False,False,False,2,Disease:1|Procedure:1
8,4,Adams,Sıkışma,,,,Semptom sorgulama,Hastalık seyri,0,Endişeli,göğüs,Hiperviskozite sendromu,,"Kalp atışınız hızlanıyor, göğsünüzde herhangi bir sıkışma hissediyor musunuz?","[{""text"": ""Kalp atışınız"", ""type"": ""Symptom""}, {""text"": ""göğsünüzde"", ""type"": ""Organ""}, {""text"": ""sıkışma"", ""type"": ""Symptom""}]","kalp atışınız hızlanıyor, göğsünüzde herhangi bir sıkışma hissediyor musunuz?",semptom sorgulama,endişe,göğüs,hastalık seyri,not_sarcastic,True,False,False,False,3,Organ:1|Symptom:2
8,4,Barton,,,radyasyondan,,Semptom açıklama,Hastalık seyri,0,Acı içinde,,Hiperviskozite sendromu,,"Evet, radyasyondan olduğunu düşündüm.","[{""text"": ""radyasyondan"", ""type"": ""Procedure""}]","evet, radyasyondan olduğunu düşündüm.",semptom açıklama,acı içinde,unknown,hastalık seyri,not_sarcastic,False,False,True,False,1,Procedure:1
8,4,Adams,kalp krizi,,,,Acil durum tespiti,Acil Durum,0,Panik,,Hiperviskozite sendromu,,Sanırım kalp krizi geçiriyorsunuz.,"[{""text"": ""kalp krizi"", ""type"": ""Disease""}]",sanırım kalp krizi geçiriyorsunuz.,acil durum tespiti,panik,unknown,acil durum,not_sarcastic,True,False,False,False,1,Disease:1
8,4,Adams,kalp krizi,"EKG, troponinler",,,Test sonucu değerlendirme,Test / Tetkik,0,Şüpheci,,Hiperviskozite sendromu,,"EKG ve troponinler şüpheliydi, hastamızın az önce kalp krizi mi yoksa başka bir şey mi geçirdiği bile belli değil.","[{""text"": ""EKG"", ""type"": ""Test""}, {""text"": ""troponinler"", ""type"": ""Test""}, {""text"": ""kalp krizi"", ""type"": ""Disease""}]","ekg ve troponinler şüpheliydi, hastamızın az önce kalp krizi mi yoksa başka bir şey mi geçirdiği bile belli değil.",test sonucu değerlendirme,şüpheci,unknown,test / tetkik,not_sarcastic,True,True,False,False,3,Disease:1|Test:2
8,4,House,anormalliklere,eko,,,Test talimatı,Test / Tetkik,0,Çözüm odaklı,,Hiperviskozite sendromu,,"Segmental duvar hareketlerindeki anormalliklere bakalım, doğrulamak için bir eko isteyin.","[{""text"": ""anormalliklere"", ""type"": ""Symptom""}, {""text"": ""eko"", ""type"": ""Test""}]","segmental duvar hareketlerindeki anormalliklere bakalım, doğrulamak için bir eko isteyin.",test talimatı,çözüm odaklı,unknown,test / tetkik,not_sarcastic,True,True,False,False,2,Symptom:1|Test:1
8,4,Adams,V-tach (Ventriküler taşikardi),eko lab,,,Acil müdahale bildirimi,Acil Durum,0,Endişeli,koroner arterleri,Hiperviskozite sendromu,,"Hasta eko lab'da V-tach geçirdi, bu yüzden onu şokladık ama... koroner arterleri temizdi.","[{""text"": ""V-tach"", ""type"": ""Symptom""}, {""text"": ""eko lab"", ""type"": ""Test""}, {""text"": ""koroner arterleri"", ""type"": ""Organ""}]","hasta eko lab'da v-tach geçirdi, bu yüzden onu şokladık ama... koroner arterleri temizdi.",acil müdahale bildirimi,endişe,koroner arterleri,acil durum,not_sarcastic,True,True,False,False,3,Organ:1|Symptom:1|Test:1
8,4,Park,,EP (Elektrofizyoloji) çalışması,,,Test önerme,Test / Tetkik,0,Analitik,,Hiperviskozite sendromu,,"Eğer tesisat iyiyse, elektriği kontrol etmeliyiz, EP çalışması.","[{""text"": ""EP çalışması"", ""type"": ""Test""}]","eğer tesisat iyiyse, elektriği kontrol etmeliyiz, ep çalışması.",test önerme,analitik,unknown,test / tetkik,not_sarcastic,False,True,False,False,1,Test:1
8,4,Adams,anormallik,,,,Test sonucu bildirme,Test / Tetkik,0,Karşıt,sağ atriyum,Hiperviskozite sendromu,,Sağ atriyumda elektriksel bir anormallik belirtisi yok.,"[{""text"": ""sağ atriyumda"", ""type"": ""Organ""}, {""text"": ""anormallik"", ""type"": ""Symptom""}]",sağ atriyumda elektriksel bir anormallik belirtisi yok.,test sonucu bildirme,karşıt,sağ atriyum,test / tetkik,not_sarcastic,True,False,False,False,2,Organ:1|Symptom:1
8,4,Adams,,,,,Durum güncellemesi,Hastalık seyri,0,Panik,,Hiperviskozite sendromu,,"O2 satürasyonu 89, deldik mi, tamponad mı yapıyor?","[{""text"": ""O2 satürasyonu"", ""type"": ""Symptom""}]","o2 satürasyonu 89, deldik mi, tamponad mı yapıyor?",durum güncellemesi,panik,unknown,hastalık seyri,not_sarcastic,False,False,False,False,1,Symptom:1
8,4,Park,,,,,Semptom gözlemi,Hastalık seyri,0,Sakin,Boyun damarları,Hiperviskozite sendromu,,"Kalp hızı sadece 90, boyun damarları düz.","[{""text"": ""Kalp hızı"", ""type"": ""Symptom""}, {""text"": ""Boyun damarları"", ""type"": ""Organ""}]","kalp hızı sadece 90, boyun damarları düz.",semptom gözlemi,sakin,boyun damarları,hastalık seyri,not_sarcastic,False,False,False,False,2,Organ:1|Symptom:1
8,4,Park,"Mikropsia, kanama, taşikardi, nefes darlığı",,,,Semptomları özetleme,Ayırıcı Tanı,0,Bilgilendirici,,Hiperviskozite sendromu,,"Mikropsia, kanama, taşikardi ve nefes darlığı.","[{""text"": ""Mikropsia"", ""type"": ""Symptom""}, {""text"": ""kanama"", ""type"": ""Symptom""}, {""text"": ""taşikardi"", ""type"": ""Symptom""}, {""text"": ""nefes darlığı"", ""type"": ""Symptom""}]","mikropsia, kanama, taşikardi ve nefes darlığı.",semptomları özetleme,bilgilendirici,unknown,ayırıcı_tanı,not_sarcastic,True,False,False,False,4,Symptom:4
8,4,Andrews,,,,,Hipotez önerme,Ayırıcı Tanı,0,Düşünceli,omurilik,Hiperviskozite sendromu,,"Omurilik tutulumu olabileceği anlaşılıyor, normal basınçlı hidrosefali düşündünüz mü?","[{""text"": ""omurilik"", ""type"": ""Organ""}, {""text"": ""normal basınçlı hidrosefali"", ""type"": ""Disease""}]","omurilik tutulumu olabileceği anlaşılıyor, normal basınçlı hidrosefali düşündünüz mü?",hipotez önerme,düşünceli,omurilik,ayırıcı_tanı,not_sarcastic,False,False,False,False,2,Disease:1|Organ:1
